maxTime,moves,ProfundidadIterativa2time,ProfundidadlenSolution,AscensoColinaSimple1lenClosed,ProfundidadIterativa2lenOpened,ProfundidadLimitadatime,BidireccionallenOpened,AscensoColinaSimple1time,Bidireccionaltime,ProfundidadIterativa2lenClosed,AscensoColinaMaximaPendiente1time,ProfundidadlenClosed,ProfundidadIterativalenOpened,AscensoColinaMaximaPendiente1lenSolution,ProfundidadlenOpened,ProfundidadIterativatime,AscensoColinaSimple1lenOpened,ProfundidadIterativa2lenSolution,Anchuratime,AscensoColinaSimple1lenSolution,ProfundidadIterativalenSolution,Profundidadtime,AnchuralenClosed,ProfundidadLimitadalenClosed,AnchuralenSolution,BidireccionallenClosed,AscensoColinaMaximaPendiente1lenClosed,ProfundidadLimitadalenSolution,AscensoColinaMaximaPendiente1lenOpened,ProfundidadLimitadalenOpened,BidireccionallenSolution,ProfundidadIterativalenClosed,AnchuralenOpened,Voraz1lenClosed,AStar1time,AscensoColinaMaximaPendiente2time,AscensoColinaSimple2lenSolution,Voraz2lenSolution,AStar2time,Voraz1time,AscensoColinaMaximaPendiente2lenSolution,AscensoColinaSimple2lenClosed,AStar1lenClosed,AStar2lenOpened,AscensoColinaSimple2time,Voraz2time,AStar2lenSolution,Voraz1lenSolution,AStar1lenOpened,Voraz2lenOpened,AscensoColinaSimple2lenOpened,Voraz1lenOpened,AStar1lenSolution,AStar2lenClosed,AscensoColinaMaximaPendiente2lenClosed,Voraz2lenClosed,AscensoColinaMaximaPendiente2lenOpened,AscensoColinaMaximaPendiente3lenClosed,AscensoColinaSimple3lenClosed,AStar3lenOpened,Voraz3lenOpened,AStar3time,AscensoColinaMaximaPendiente3lenOpened,AscensoColinaSimple3lenSolution,Voraz3lenClosed,AStar3lenSolution,AscensoColinaSimple3time,AscensoColinaMaximaPendiente3time,AStar3lenClosed,Voraz3time,Voraz3lenSolution,AscensoColinaMaximaPendiente3lenSolution,AscensoColinaSimple3lenOpened,VorazBidireccional1lenClosed,VorazBidireccional2lenSolution,VorazBidireccional2time,VorazBidireccional2lenOpened,VorazBidireccional1lenOpened,VorazBidireccional2lenClosed,VorazBidireccional3lenSolution,VorazBidireccional3lenOpened,VorazBidireccional3lenClosed,VorazBidireccional3time,VorazBidireccional1time,VorazBidireccional1lenSolution,IDAStar2lenClosed,IDAStar2time,AStar2maxMemory,Voraz3maxMemory,ProfundidadIterativa2maxMemory,AStar1maxMemory,AnchuramaxMemory,ProfundidadIterativamaxMemory,AscensoColinaSimple1maxMemory,AscensoColinaMaximaPendiente3maxMemory,Voraz2maxMemory,AscensoColinaMaximaPendiente1maxMemory,AscensoColinaMaximaPendiente2maxMemory,AscensoColinaSimple3maxMemory,IDAStar2lenOpened,IDAStar2maxMemory,IDAStar2lenSolution,ProfundidadLimitadamaxMemory,VorazBidireccional1maxMemory,VorazBidireccional3maxMemory,BidireccionalmaxMemory,ProfundidadmaxMemory,AscensoColinaSimple2maxMemory,AStar3maxMemory,Voraz1maxMemory,VorazBidireccional2maxMemory,IDAStar3lenClosed,IDAStar1maxMemory,IDAStar1lenSolution,IDAStar1time,IDAStar3time,IDAStar1lenOpened,IDAStar1lenClosed,IDAStar3lenSolution,IDAStar3maxMemory,IDAStar3lenOpened,ProfundidadIterativaEBF,AnchuraEBF,AscensoColinaMaximaPendiente1EBF,Voraz1EBF,Voraz2EBF,AStar1EBF,VorazBidireccional1EBF,IDAStar3EBF,ProfundidadEBF,IDAStar2EBF,ProfundidadIterativa2EBF,AscensoColinaSimple3EBF,AStar2EBF,Voraz3EBF,AscensoColinaSimple2EBF,BidireccionalEBF,ProfundidadLimitadaEBF,AStar3EBF,VorazBidireccional2EBF,IDAStar1EBF,AscensoColinaMaximaPendiente3EBF,VorazBidireccional3EBF,AscensoColinaSimple1EBF,AscensoColinaMaximaPendiente2EBF
80,"[2, 4, 6, 11, 9, 1, 2, 8]",80.00029826164246,inf,1,212528,80.00102853775024,1060,0.007489681243896484,1.8636436462402344,21301,0.008772134780883789,21249,211088,inf,205144,80.00044298171997,23,inf,85.6563229560852,inf,inf,86.13425254821777,21812,19918,inf,126,2,inf,22,198749,6,21154,182645,5487,12.563138723373413,0.006616115570068359,inf,6,0.09097027778625488,81.70889592170715,6,1,319,86,0.013712406158447266,0.02720355987548828,6,inf,2822,59,32,52167,6,10,2,7,22,2,1,6571,51840,80.3269395828247,22,inf,5468,inf,0.004210948944091797,0.004766941070556641,754,81.69831919670105,inf,inf,23,1202,6,0.06450510025024414,53,10196,6,inf,10716,1154,80.5919337272644,80.44095516204834,inf,0,0.012625455856323242,758368,466728888,54168,25044720,1657931248,54168,31048,31080,530388,31080,61816,31048,40,54360,6,222272,92976612,96794524,9609112,1834961908,46408,58413232,469531488,485440,68844,53200,6,4.882018804550171,80.00019073486328,39284,3565,inf,45672,757359,inf,inf,inf,inf,1.751731737269385,3.6266251336034543,inf,inf,inf,1.5743760957922577,inf,inf,1.891316319710956,inf,inf,3.044804035783605,inf,inf,1.7111720024070527,5.729365529331872,inf,inf,inf,1.4020268573669725
100,"[6, 9, 6, 1, 6, 7, 10, 3, 9, 4]",100.00051951408386,inf,1,249261,100.00135564804077,579,0.006707191467285156,0.5235967636108398,24983,0.0049016475677490234,24901,245917,inf,240410,100.00019574165344,20,inf,107.50402545928955,inf,inf,106.98017477989197,25516,22792,inf,69,2,inf,22,227426,6,24644,213645,5897,100.21919369697571,0.009706735610961914,inf,inf,1.8780977725982666,101.83389782905579,inf,1,801,1113,0.0070040225982666016,102.57996773719788,6,inf,6990,56127,13,56380,inf,123,2,6012,22,3,1,6945,56289,100.31526565551758,33,inf,5943,inf,0.008753061294555664,0.006467103958129883,804,102.84049654006958,inf,inf,21,1192,inf,100.43055033683777,10767,11310,1148,inf,11328,1182,100.55190515518188,100.59688186645508,inf,231,0.6139235496520996,9850368,506668028,54168,62139784,1937848528,54168,31120,38840,505915688,31168,23432,46832,2565,46064,6,222272,101923596,101988388,5266072,2148853920,23432,61805800,507032660,97362348,81129,45720,6,19.68594455718994,100.00017356872559,163886,14893,inf,45672,892526,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.552245002993815,inf,inf,3.0676816835266028,inf,inf,2.726373902492256,inf,inf,inf,7.3242032303477025,inf,inf,inf,inf
40,"[9, 2, 3, 7]",1.4356706142425537,inf,1,3574,40.001275062561035,162,0.006140232086181641,0.15884923934936523,356,0.008468151092529297,10580,5036,inf,102159,2.053347587585449,16,4,1.4475982189178467,inf,4,43.213762044906616,388,10114,4,18,2,inf,22,100957,4,502,3249,4233,0.1578669548034668,0.008732318878173828,inf,4,0.04222917556762695,41.14002323150635,inf,1,26,69,0.004079103469848633,0.041904449462890625,4,inf,225,50,14,40476,4,8,2,6,22,2,1,3139,2104,14.296318769454956,22,inf,223,4,0.004342079162597656,0.005011081695556641,355,0.9481728076934814,4,inf,16,838,4,0.17372775077819824,67,8051,7,10,556,59,0.850832462310791,40.229607343673706,inf,6,0.024687528610229492,609152,18992920,38848,1996632,29488700,38848,31872,48032,451788,31984,23912,39976,93,38456,4,225088,72618792,5023980,1474256,913793988,23912,27871632,364586132,608916,4736,38112,4,0.18863821029663086,5.446545362472534,1678,149,4,38144,52159,8.356065607881797,7.492678949586328,inf,inf,2.397935820913196,3.678166387885959,inf,15.18348740159994,inf,2.8329085628953,7.645076442877611,inf,2.6341819997292153,6.6691292102375135,inf,3.3546203318301444,inf,7.4149252069549165,2.60377846217503,6.2596134205953256,inf,1.7460338199198298,inf,inf
30,"[10, 10, 7]",1.4143834114074707,inf,1,3722,30.001065254211426,68,0.005782365798950195,0.035585641860961914,371,0.004683017730712891,8579,472,inf,82843,0.3798027038574219,14,3,0.276869535446167,inf,3,32.166388273239136,42,8222,3,7,2,inf,22,82070,3,45,356,4,0.03769421577453613,0.008081912994384766,3,3,0.02240467071533203,0.024662017822265625,3,0,8,40,0.0049800872802734375,0.018440961837768555,3,3,68,31,21,31,3,5,2,4,22,2,1,1022,40,1.7873823642730713,22,inf,5,3,0.006958961486816406,0.004168272018432617,122,0.03450441360473633,3,inf,23,3,3,0.051180124282836914,30,30,3,3,30,3,0.03212738037109375,0.03264975547790527,3,0,0.0075609683990478516,355360,362832,38848,601864,3248972,31156,23888,31600,282560,23888,38888,31440,22,32440,3,223800,273764,273764,612716,741773100,31440,9121800,281672,277072,1077,30744,3,0.021761655807495117,1.4734492301940918,91,6,3,38384,11892,7.6610880119238205,6.987633564563112,inf,2.846080416586016,2.846080416586016,3.83605231130305,2.780223482562149,23.151402653602524,inf,2.3567031768961906,15.647901310919401,inf,3.1411189445227494,3.1411189445227494,2.3112713057121854,3.8170338438908216,inf,10.101799647409765,2.780223482562149,4.201155036177511,inf,2.780223482562149,inf,2.4433496180628693
100,"[1, 5, 2, 5, 4, 7, 7, 10, 5, 10]",100.00036859512329,inf,1,248677,100.0011510848999,10830,0.008270740509033203,100.43906950950623,24923,0.007063388824462891,25299,248288,inf,244253,100.0004575252533,49,inf,106.62675070762634,inf,inf,107.12245082855225,26031,23071,inf,1292,2,inf,22,230200,inf,24882,217952,5871,100.29607272148132,0.005576610565185547,inf,inf,100.27453374862671,101.78484201431274,inf,1,799,6980,0.016129255294799805,101.85153269767761,inf,inf,6937,55991,42,55959,inf,782,2,5946,22,3,1,6836,46335,100.33932065963745,33,inf,4880,inf,0.0071027278900146484,0.012082815170288086,789,101.56152391433716,inf,inf,31,908,inf,100.66728138923645,10606,8633,1122,inf,8649,912,100.31224751472473,100.5367636680603,inf,56337,77.93042302131653,61920416,417328228,54168,61705240,1976715840,54168,69968,46936,504282456,31760,39528,62472,619796,86208,10,223776,77912120,78074112,98365780,2183045868,62016,60822512,503414776,95847120,81479,53200,inf,100.00020837783813,100.00013732910156,646799,58793,inf,45672,896354,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.7099012395862956,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
30,"[2, 7, 3]",1.350783348083496,inf,1,3568,30.00123643875122,67,0.005292654037475586,0.03399658203125,356,0.004968166351318359,8518,458,inf,82255,0.3755791187286377,24,3,0.1594557762145996,inf,3,32.14544606208801,41,8207,3,7,2,inf,22,81933,3,44,346,4,0.026116371154785156,0.005040645599365234,inf,3,0.028345108032226562,0.015212535858154297,inf,1,5,39,0.00901031494140625,0.015362024307250977,3,3,39,30,28,30,3,5,2,4,22,3,1,892,50,1.4051399230957031,33,inf,6,3,0.007709980010986328,0.0070819854736328125,105,0.05425000190734863,3,inf,16,3,3,0.04257035255432129,29,29,3,3,49,5,0.03700399398803711,0.03107428550720215,3,0,0.006941318511962891,346080,450276,38848,345400,3159552,31156,39320,70688,273372,39608,39536,39800,18,32256,3,223640,264560,442408,604176,736549080,39000,7947872,272448,267852,678,30552,3,0.018041610717773438,1.0170667171478271,64,4,3,38144,7497,7.58235484127687,6.9188623528622735,inf,2.813488950823196,2.813488950823196,3.1137950940093537,2.7462482175931733,19.79980932162204,inf,2.1649965384583947,15.424415896868831,inf,3.1137950940093537,3.417247251213437,inf,3.797841722820972,inf,9.631931986711567,2.7462482175931733,3.678806848757135,inf,3.3700082992926395,inf,inf
70,"[11, 9, 2, 9, 4, 2, 9]",70.0003354549408,inf,1,174040,70.00117754936218,9070,0.005869865417480469,70.40423130989075,17442,0.015872955322265625,17272,173606,inf,166754,70.00047636032104,32,inf,75.91679310798645,inf,inf,74.65932512283325,18148,16102,inf,1082,4,inf,44,160674,inf,17395,151975,4826,70.38407492637634,0.00800633430480957,inf,inf,0.09248781204223633,71.56164741516113,inf,1,668,185,0.008248329162597656,71.61649918556213,7,inf,5837,46551,46,46106,inf,20,4,4917,44,3,1,5908,46258,70.2208194732666,33,inf,4858,inf,0.004447221755981445,0.006402254104614258,675,71.53489089012146,inf,inf,21,994,inf,70.39234519004822,8871,9371,934,inf,9380,1012,70.50215029716492,70.34704756736755,inf,6,0.0387730598449707,1629160,416525776,54168,51874872,1380859952,46508,54496,62688,419377764,62160,61864,39504,122,61376,7,223464,84599912,84813932,82457372,1493086580,61848,52509320,415035392,80209524,55920,60728,7,48.91043424606323,70.00015544891357,455349,41386,inf,45672,615203,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.780194789632221,inf,inf,1.9285406338890179,inf,inf,inf,inf,inf,inf,6.354914007883677,inf,inf,inf,inf
90,"[0, 3, 2, 6, 10, 2, 11, 1, 2]",90.00046157836914,inf,1,223600,90.00110960006714,7646,0.01801013946533203,90.26526141166687,22411,0.012860536575317383,22365,222256,inf,215922,90.0002326965332,64,inf,95.97945880889893,inf,inf,96.42205357551575,22801,20029,inf,912,4,inf,44,199852,inf,22274,190921,5539,90.32714009284973,0.004576683044433594,inf,inf,90.433100938797,91.74032402038574,inf,1,750,6520,0.010099649429321289,91.80013656616211,inf,inf,6565,52222,25,52590,inf,737,2,5534,22,2,1,6516,52453,90.33322286605835,22,inf,5532,inf,0.003313302993774414,0.008192777633666992,753,91.71530222892761,inf,inf,14,1124,inf,90.58581590652466,10092,10578,1064,inf,10807,1138,90.40079665184021,90.57301807403564,inf,2006,2.782689094543457,57882480,472214164,54168,58335352,1732624112,54168,61680,31880,470366740,61976,31432,31832,22126,77360,9,223344,95445620,97413912,69597092,1930829076,31144,57969496,473396140,91188424,72521,53200,inf,90.00021696090698,90.00013732910156,465593,42320,inf,45672,797799,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9295893937908235,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
100,"[1, 2, 9, 10, 8, 7, 10, 8, 1, 7]",100.00045132637024,inf,1,237119,100.00104308128357,9892,0.006644487380981445,84.50972938537598,23766,0.010050535202026367,24935,248169,inf,240739,100.00029277801514,43,inf,106.56639552116394,inf,inf,109.45401573181152,26091,15355,inf,1181,2,inf,22,153244,8,24870,218457,5852,100.38446998596191,0.004978656768798828,inf,inf,100.430415391922,101.8050262928009,inf,1,794,7165,0.006302356719970703,101.74913954734802,inf,inf,6910,51340,32,55896,inf,788,2,5392,22,2,1,6830,55718,100.32114791870117,22,inf,5883,inf,0.010912656784057617,0.008375883102416992,789,101.79818367958069,inf,inf,24,1198,inf,100.38732504844666,9657,11435,1026,inf,11275,1184,100.47035241127014,100.73617482185364,inf,2531,3.5167548656463623,63430168,501566424,54168,61449896,1981269084,54168,46320,55136,462065460,47072,39304,54912,27896,69416,8,223176,102986264,101576912,89902844,2151788444,38704,60773992,502749696,87349204,77328,60728,inf,100.00022387504578,100.00021719932556,922063,83816,inf,45672,850702,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.483697130052616,inf,inf,inf,inf,inf,3.0475139535285534,inf,inf,inf,inf,inf,inf,inf,inf
30,"[6, 3, 3]",3.3545989990234375,inf,1,8826,30.00099229812622,56,0.005552053451538086,0.03156256675720215,883,0.00468754768371582,8048,937,inf,77717,0.5841128826141357,12,3,0.2987864017486572,inf,3,32.43737244606018,81,7520,3,6,2,inf,22,75069,3,92,676,3625,0.03866004943847656,0.010407686233520508,inf,3,0.01914501190185547,31.033089876174927,inf,1,6,39,0.01090240478515625,0.029552698135375977,3,inf,49,30,26,34606,3,5,3,4,33,2,1,204,34810,0.14154338836669922,22,inf,3656,3,0.0029592514038085938,0.004739046096801758,24,31.04857587814331,inf,inf,12,4,3,0.07509231567382812,29,38,3,3,38,4,0.03171682357788086,0.04872417449951172,3,0,0.007345438003540039,345520,313977320,38848,432272,6144600,31156,23840,23840,272812,23840,38688,23840,16,24352,3,223080,345008,344352,506488,696097384,38880,1825392,312039132,267292,167,23624,3,0.01844024658203125,0.234694242477417,107,8,3,30584,1866,9.73797383511892,8.75308382100018,inf,inf,2.813488950823196,3.3937751000036585,3.0578340808412676,12.315712431122424,inf,2.0574531923158754,20.989013379321214,inf,3.1137950940093537,inf,inf,3.5523647517156416,inf,5.732743777993482,2.7462482175931733,4.473352975181368,inf,3.0578340808412676,inf,inf
50,"[2, 8, 1, 7, 3]",0.06356263160705566,inf,0,78,50.00096082687378,8,0.00413060188293457,0.010824441909790039,7,0.0027947425842285156,14838,8,1,143264,0.004285573959350586,8,1,0.005124807357788086,1,1,53.81369423866272,1,13810,1,1,1,inf,11,137830,1,0,7,2,0.008713960647583008,0.0036568641662597656,1,1,0.007922649383544922,0.013916492462158203,1,0,2,11,0.004095315933227539,0.012346506118774414,1,1,11,11,8,11,1,2,1,2,11,1,0,11,11,0.00754547119140625,11,1,2,1,0.0026328563690185547,0.005434989929199219,2,0.011814117431640625,1,1,8,1,1,0.016348838806152344,8,8,1,1,8,1,0.01072549819946289,0.005792379379272461,1,0,0.0038356781005859375,97816,99276,24552,96904,66208,16284,15824,23432,100096,23432,23432,15824,9,16744,1,223040,74476,74476,75004,1283978100,15824,96904,99276,77616,1,16560,1,0.0033979415893554688,0.007571220397949219,9,0,1,16560,21,7.0,7.0,11.0,12.0,12.0,12.0,8.0,21.0,inf,8.0,84.0,7.0,12.0,12.0,7.0,8.0,inf,12.0,8.0,8.0,11.0,8.0,7.0,11.0
90,"[4, 8, 9, 3, 11, 1, 3, 10, 3]",90.00029420852661,inf,1,224048,90.00132417678833,10346,0.013353347778320312,90.42356562614441,22457,0.009202718734741211,22191,222592,inf,214242,90.00021886825562,39,inf,96.02433633804321,inf,inf,96.39786744117737,23033,20753,inf,1234,4,inf,44,207071,inf,22306,192867,5557,90.30777382850647,0.0056874752044677734,inf,inf,0.26561927795410156,91.72288775444031,inf,1,757,339,0.005217313766479492,91.78656601905823,7,inf,6628,52503,20,53200,inf,37,2,5563,22,2,1,6461,52636,90.3974335193634,22,inf,5554,inf,0.007909059524536133,0.004990339279174805,747,91.73532390594482,inf,inf,16,1128,inf,90.33828163146973,10126,10787,1058,inf,10567,1112,90.57026481628418,90.5312237739563,inf,45,0.08348536491394043,2991736,473873320,54168,58890584,1750162756,54168,54240,55032,472869900,69992,31512,39528,554,61408,7,222944,97169648,95258040,93980348,1915877184,31296,57491424,478466020,91414448,71183,60728,7,46.759406089782715,90.00015568733215,430862,39160,inf,45672,783089,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.298390209859577,inf,inf,2.131804175545929,inf,inf,inf,inf,inf,inf,6.3035572700737355,inf,inf,inf,inf
30,"[6, 2, 4]",2.8549718856811523,inf,1,7740,30.00123620033264,54,0.0057871341705322266,0.05416727066040039,774,0.005300045013427734,8073,838,3,77959,0.5864012241363525,28,3,0.31295037269592285,inf,3,32.100642919540405,74,7653,3,6,2,inf,22,76402,3,82,616,4,0.028822898864746094,0.00493931770324707,inf,3,0.028900861740112305,0.020444154739379883,3,1,5,39,0.004821300506591797,0.03424549102783203,3,3,39,30,18,30,3,5,2,4,22,2,1,150,36168,0.12313270568847656,22,inf,3799,3,0.0035953521728515625,0.00762486457824707,18,31.042935848236084,inf,inf,12,3,3,0.04002690315246582,31,31,3,3,341,38,0.2480156421661377,0.018284320831298828,3,0,0.0081329345703125,345112,326135028,38848,344432,5603484,31156,38808,23744,272404,38856,38856,23744,18,24352,3,223008,279832,3107812,489928,698256420,31328,1332736,271480,283156,77,23312,3,0.012942314147949219,0.19474029541015625,64,4,3,30584,872,9.367089331552554,8.474902337179293,2.4433496180628693,2.813488950823196,2.813488950823196,3.1137950940093537,2.813488950823196,9.468515178116764,inf,2.1649965384583947,20.07466520170544,inf,3.1137950940093537,inf,inf,3.508361906553947,inf,5.136061371931922,2.813488950823196,3.678806848757135,inf,6.868019021242478,inf,2.4433496180628693
70,"[5, 8, 0, 7, 6, 5, 4]",70.00032138824463,inf,1,173604,70.0010974407196,9126,0.0049228668212890625,70.37683773040771,17398,0.012926578521728516,17627,172379,inf,170179,70.00017189979553,30,inf,74.34095191955566,inf,inf,74.71677684783936,18109,15724,inf,1088,3,inf,33,156921,inf,17272,151642,4744,70.34624791145325,0.007192373275756836,inf,inf,1.3018367290496826,71.5545506477356,inf,1,673,909,0.009508371353149414,71.60803890228271,7,inf,5882,45900,53,45302,inf,100,3,4902,33,2,1,5756,46341,70.18454837799072,22,inf,4899,inf,0.006132841110229492,0.007689237594604492,658,71.56332850456238,inf,inf,26,998,inf,70.34230637550354,8841,9467,934,inf,9294,1010,70.48751926422119,70.47356486320496,inf,115,0.1708824634552002,8041768,417528912,54168,52271112,1377876164,46508,38712,47240,413982036,54240,53912,46840,1315,61408,7,222768,85408736,84099956,82956148,1523552260,53648,51149960,407873000,79964868,55872,60728,7,65.16033053398132,70.00022840499878,599207,54464,inf,53200,614677,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.6376549452268074,inf,inf,2.4970472587332435,inf,inf,inf,inf,inf,inf,6.616050161905383,inf,inf,inf,inf
30,"[0, 3, 2]",2.9989655017852783,inf,1,7510,30.001070737838745,38,0.009595870971679688,0.03187417984008789,751,0.004650115966796875,8179,817,inf,78981,0.5261318683624268,27,3,0.26512646675109863,inf,3,32.12866449356079,72,7675,3,4,2,inf,22,76626,3,80,602,4,0.02123427391052246,0.010270357131958008,inf,3,0.01935601234436035,0.027076005935668945,3,1,5,31,0.005825996398925781,0.03239321708679199,3,3,41,31,27,31,3,4,2,4,22,5,1,162,36154,0.09096884727478027,55,inf,3803,3,0.005190372467041016,0.01836252212524414,19,31.00913715362549,inf,inf,23,3,3,0.06566286087036133,29,29,3,3,38,4,0.03450822830200195,0.017131567001342773,3,0,0.008175373077392578,273400,326061328,38848,360184,5474244,31156,38848,69720,280280,39152,38824,46968,17,31728,3,222696,263512,343864,344400,707355992,38776,1436400,279356,266804,114,30552,3,0.012274026870727539,0.2812824249267578,52,3,3,30584,1283,9.28511700233646,8.405817992671484,inf,2.846080416586016,2.846080416586016,3.1680271963987496,2.7462482175931733,10.823701342516392,inf,2.112364733433398,19.870245915460043,inf,2.846080416586016,inf,inf,3.0578340808412676,inf,5.276254136366067,2.7462482175931733,3.3937751000036585,inf,3.0578340808412676,inf,2.4433496180628693
40,"[1, 3, 6, 3]",3.640367031097412,inf,1,9459,40.001290798187256,153,0.006302833557128906,0.1705174446105957,946,0.00644683837890625,10550,10921,inf,101870,4.242637634277344,30,4,2.9860944747924805,inf,4,42.99156856536865,802,9953,4,17,3,inf,33,99346,4,1092,6718,4004,0.10465455055236816,0.006370067596435547,inf,4,0.03496503829956055,41.133333921432495,inf,1,16,50,0.007131338119506836,0.02051258087158203,4,inf,141,41,32,38089,4,6,3,5,33,2,1,2034,38247,6.281731128692627,22,inf,4012,4,0.004917144775390625,0.007057905197143555,234,41.13614559173584,inf,inf,12,836,4,0.0947730541229248,38,7939,4,inf,7901,830,40.33745551109314,40.27342629432678,inf,0,0.010100841522216797,440168,344699628,38848,1244480,61198876,38848,46616,23672,369204,46696,46648,23672,22,39520,4,222632,71693056,71336704,1383824,911219760,46544,18082104,343370548,347948,3138,38112,4,0.11604666709899902,3.7509419918060303,557,48,4,38144,34572,10.202670332604686,9.043432152371908,inf,inf,2.2600245647158435,3.2288091546478292,inf,13.673142976938431,inf,1.7901159014930024,9.832562214952285,inf,2.397935820913196,inf,inf,3.301525516654745,inf,6.624482014797647,2.198180810095217,4.670093999477729,inf,inf,inf,inf
60,"[10, 6, 5, 10, 6, 1]",60.000500440597534,inf,1,149950,60.00137162208557,1750,0.006572723388671875,2.719731569290161,15028,0.0038471221923828125,14719,145551,inf,142115,60.00026321411133,17,inf,63.87353229522705,inf,inf,64.04573702812195,15873,13875,inf,208,2,inf,22,138474,6,14584,132923,4528,23.812264680862427,0.011996030807495117,inf,inf,0.15025687217712402,61.332324743270874,inf,1,414,195,0.012532234191894531,61.36029100418091,6,inf,3676,43070,34,43359,6,21,3,4572,33,3,1,5539,43438,60.15344834327698,33,inf,4570,inf,0.005583047866821289,0.010634899139404297,634,61.33392643928528,inf,inf,25,932,inf,60.403701305389404,8311,8881,874,inf,8764,926,60.51621055603027,60.426018714904785,inf,16,0.054609060287475586,1721104,391305664,54168,32615584,1204626196,46508,23360,46784,388349228,23360,54216,38992,214,53512,6,222512,80113424,79117116,15939248,1269427876,46536,49233384,390325564,75176380,48751,53200,6,6.528003692626953,60.00014114379883,51055,4635,inf,53200,536343,inf,inf,inf,inf,inf,3.800673132330808,inf,inf,inf,2.2448974554855585,inf,inf,2.2180176035161665,inf,inf,3.332965968585672,inf,inf,inf,5.994500107152724,inf,inf,inf,inf
70,"[11, 4, 3, 6, 6, 5, 5]",70.00032091140747,inf,1,173917,70.00108790397644,2279,0.015985727310180664,5.824876070022583,17430,0.0071773529052734375,17793,173577,inf,171780,70.00017356872559,62,inf,74.39335107803345,inf,inf,74.79198431968689,18317,16161,inf,271,4,inf,44,161257,7,17393,153387,4807,70.39253377914429,0.007742881774902344,inf,inf,1.1309053897857666,71.54831027984619,inf,1,680,816,0.006224632263183594,71.60376214981079,7,inf,5974,45693,32,45988,inf,90,3,4879,33,3,1,5942,46187,70.37053322792053,33,inf,4878,inf,0.01691722869873047,0.007817268371582031,682,71.55590176582336,inf,inf,52,1008,inf,70.53052139282227,8833,9604,942,inf,9548,1000,70.40797972679138,70.30058884620667,inf,112,0.19689059257507324,7219720,416111364,54168,53077576,1393601492,46508,69752,54312,412126276,61880,46384,61848,1289,61408,7,222512,86599452,86081044,20717048,1537809508,46584,52825696,413924316,79964812,56513,60728,7,63.09650015830994,70.00019025802612,571830,51975,inf,53200,621712,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.6292130586409623,inf,inf,2.4549181244398897,inf,inf,2.8857961820517097,inf,inf,inf,6.5708455983955485,inf,inf,inf,inf
30,"[11, 7, 7]",1.4134836196899414,inf,1,3130,30.00113081932068,63,0.004160404205322266,0.04085087776184082,312,0.0037703514099121094,8151,418,inf,78712,0.1715683937072754,22,3,0.2756199836730957,inf,3,32.145283460617065,37,7603,3,7,2,inf,22,75901,3,40,315,3652,0.030173778533935547,0.010827302932739258,3,3,0.02796459197998047,31.04097819328308,inf,0,6,39,0.004313468933105469,0.01593756675720215,3,inf,49,30,17,34859,3,5,3,4,33,3,1,204,33811,0.1487870216369629,33,inf,3551,3,0.005425691604614258,0.010166645050048828,24,31.029239177703857,inf,inf,25,6,3,0.038358449935913086,25,54,3,3,35,4,0.03135037422180176,0.06009984016418457,3,0,0.0070688724517822266,344600,305014912,38848,431488,2876084,31156,23192,38848,271892,23192,38768,38920,18,32136,3,222520,489784,319404,570360,704953720,31224,1824880,314348400,234108,156,30552,3,0.016173124313354492,0.3913917541503906,98,7,3,30584,1747,7.341902987529897,6.69091204186517,inf,inf,2.813488950823196,3.3937751000036585,3.508361906553947,12.039262369214862,inf,2.1649965384583947,14.749473954775818,inf,3.1137950940093537,inf,2.112364733433398,3.7192542365453667,inf,5.732743777993482,2.60241497972799,4.32602684122724,inf,2.970330090686436,inf,inf
